timestamp,client_ip,filename,labels,size_ori_kb,size_enc_kb,waktu_terima,waktu_deteksi,waktu_enkripsi,waktu_kirim,kecepatan_terima,kecepatan_kirim,confidence
2025-06-12 08:22:00,192.168.226.138,istockphoto-513139549-170667a.jpg,ulat,37.66,28.63,0.0001,5.9319,0.0004,0.0003,252309.7,100757.5,0.342
2025-06-12 08:22:00,192.168.226.138,360_F_522075884_CXtMqNdJJa3jDZUMMnmohVFbWP3qqIDW.jpg,,38.29,42.55,0.0002,0.2693,0.0009,0.0006,193236.6,66540.9,0.0
2025-06-12 08:54:13,192.168.226.138,istockphoto-513139549-170667a.jpg,ulat,37.66,28.63,0.0002,6.926,0.001,0.0031,0.0004,152604.7,9267.2,0.342
2025-06-12 11:21:21,10.252.132.123,istockphoto-513139549-170667a.jpg,ulat,37.66,28.63,0.0002,7.8735,0.0009,0.0005,168565.5,57741.8,0.342
2025-06-12 11:48:40,10.252.132.123,istockphoto-513139549-170667a.jpg,ulat,37.66,28.63,0.0003,10.6771,0.001,0.0001,139405.0,214469.5,0.342,0.0003,28.63,0.0012
2025-06-12 13:41:32,10.252.132.123,istockphoto-513139549-170667a.jpg,ulat,37.66,28.63,0.0003,14.6481,0.001,0.0001,149146.2,214469.5,0.342,0.0004,28.63,0.0016
2025-06-12 13:41:32,10.252.132.123,istockphoto-513139549-170667a.jpg,,28.63,28.54,0.0002,0.3007,0.0002,0.0004,153346.3,65833.4,0.0,0.0002,28.53,0.0007
2025-06-13 13:56:15,192.168.226.138,istockphoto-513139549-170667a.jpg,ulat,37.66,28.63,0.0004,11.6688,0.0014,0.0002,92909.3,121438.7,0.342,0.0011,28.63,0.0059
